47.597724	47.597724	d_tm
47.738139	47.738139	d_tm
47.881542	47.881542	d_tm
48.051832	48.051832	d_tm
48.204198	48.204198	d_tm
48.320712	48.320712	d_tm
48.437227	48.437227	d_tm
48.594074	48.594074	d_bd
48.824115	48.824115	d_tm
48.909261	48.909261	d_tm
48.983949	48.983949	d_tm
49.073576	49.073576	d_bd
49.172244	49.172244	l_wan
49.203535	49.203535	d_bd
49.565736	49.565736	l_na
49.766060	49.766060	l_feel
49.853328	49.853328	d_clap
50.070122	50.070122	l_your
50.334835	50.334835	l_but
50.653206	50.653206	l_ter
50.720492	50.720492	d_bd
50.792717	50.792717	l_flies
50.974959	50.974959	d_bd
51.429460	51.429460	l_wan
51.478865	51.478865	d_bd
51.669132	51.669132	l_na
51.732327	51.732327	d_bd
51.869456	51.869456	l_feel
52.091242	52.091242	l_your
52.488312	52.488312	l_but
52.492712	52.492712	d_bd
52.749448	52.749448	l_ter
52.867496	52.867496	l_flies
53.183697	53.183697	d_fuzz
53.439848	53.439848	l_wan
53.722447	53.722447	l_na
53.919194	53.919194	l_feel
54.244719	54.244719	l_your
54.509432	54.509432	l_but
54.538509	54.538509	d_crunch
54.766991	54.766991	d_bd
54.766991	54.766991	l_ter
55.010241	55.010241	l_flies
55.025317	55.025317	d_bd
55.518204	55.518204	d_bd
55.518204	55.518204	l_wan
55.718527	55.718527	l_na
55.785702	55.785702	d_bd
55.893810	55.893810	l_feel
56.112020	56.112020	l_your
56.336880	56.336880	d_crunch
56.542063	56.542063	d_bd
56.562747	56.562747	l_but
56.788111	56.788111	l_ter
56.977703	56.977703	l_flies
57.224530	57.224530	l_so
57.350727	57.350727	d_bd
57.367618	57.367618	l_take
57.538362	57.538362	d_bd
57.666687	57.666687	d_bd
57.789728	57.789728	l_me
57.877682	57.877682	d_bd
57.975743	57.975743	l_to
58.204684	58.204684	l_the
58.211169	58.211169	d_bd
58.362081	58.362081	l_o
58.744842	58.744842	l_pen
58.904615	58.904615	d_bd
58.991669	58.991669	l_skies
59.592639	59.592639	l_take
59.601762	59.601762	d_bd
59.878815	59.878815	l_me
59.934912	59.934912	d_bd
60.029058	60.029058	l_to
60.195262	60.195262	d_sn
60.236536	60.236536	l_your
60.255723	60.255723	d_sn
60.351966	60.351966	d_clap
60.572793	60.572793	l_o
60.724601	60.724601	d_bd
60.826774	60.826774	l_pen
61.094767	61.094767	d_hh
61.137991	61.137991	l_skies
61.220624	61.220624	d_hh
61.345247	61.345247	d_hh
61.484676	61.484676	d_bd
61.577987	61.577987	l_i
61.764002	61.764002	l_just
61.777108	61.777108	d_bd
61.964325	61.964325	d_bd
61.964325	61.964325	l_wan
62.329200	62.329200	l_na
62.515214	62.515214	l_feel
62.826431	62.826431	l_a
63.180574	63.180574	l_live
63.458898	63.458898	d_bd
63.592158	63.592158	d_bd
63.735289	63.735289	d_bd
63.969728	63.969728	d_bd
64.162215	64.162215	d_bd
64.337427	64.337427	d_bd
64.896378	64.896378	d_hh
64.980283	64.980283	d_hh
65.044445	65.044445	d_hh
65.107373	65.107373	d_bd
65.122180	65.122180	d_hh
65.217189	65.217189	d_hh
65.301094	65.301094	d_hh
65.378829	65.378829	d_hh
65.387709	65.387709	l_i
65.499750	65.499750	d_bd
65.548683	65.548683	l_wan
65.665091	65.665091	d_bd
65.836602	65.836602	d_bd
65.902826	65.902826	l_na
66.088841	66.088841	d_bd
66.088841	66.088841	l_feel
66.379513	66.379513	d_bd
66.389326	66.389326	l_your
66.510305	66.510305	d_clap
66.729161	66.729161	l_but
66.954524	66.954524	l_ter
67.258587	67.258587	l_flies
67.992205	67.992205	d_bd
68.174821	68.174821	d_bd
68.300677	68.300677	d_hh
68.372243	68.372243	d_hh
68.422832	68.422832	d_bd
68.452446	68.452446	d_hh
68.536350	68.536350	d_clap
69.045946	69.045946	d_bd
69.184142	69.184142	d_bd
69.307531	69.307531	d_bd
69.432153	69.432153	d_bd
70.209503	70.209503	d_bd
70.571033	70.571033	d_sn
71.914738	71.914738	d_bd
72.103523	72.103523	d_bd
72.265162	72.265162	d_bd
72.436672	72.436672	d_bd
72.556360	72.556360	d_clap
73.747635	73.747635	l_do
73.926495	73.926495	l_you
74.269906	74.269906	l_e
74.452344	74.452344	l_ver
74.653971	74.653971	d_dj
74.742097	74.742097	l_fan
75.103395	75.103395	l_ta
75.149994	75.149994	d_bd
75.239329	75.239329	l_size
75.761600	75.761600	l_do
75.918997	75.918997	l_you
76.344684	76.344684	l_e
76.541431	76.541431	l_ver
76.655338	76.655338	d_sn
76.791835	76.791835	l_fan
77.110643	77.110643	d_hh
77.131669	77.131669	l_ta
77.199483	77.199483	d_hh
77.321638	77.321638	d_hh
77.403537	77.403537	l_size
77.459834	77.459834	d_hh
77.577053	77.577053	d_hh
77.682559	77.682559	l_a
77.689337	77.689337	d_bd
77.771989	77.771989	l_bout
78.136864	78.136864	l_me
78.340764	78.340764	l_when
78.594746	78.594746	l_you
78.703593	78.703593	d_sn
78.863036	78.863036	l_closed
79.188562	79.188562	l_your
79.218125	79.218125	d_bd
79.424657	79.424657	l_eyes
79.886116	79.886116	l_bout
80.075708	80.075708	l_me
80.183024	80.183024	l_when
80.544555	80.544555	d_sn
80.576517	80.576517	l_you
80.658073	80.658073	d_sn
80.756784	80.756784	d_clap
80.816189	80.816189	l_close
81.109676	81.109676	d_bd
81.188219	81.188219	l_your
81.246638	81.246638	d_hh
81.336712	81.336712	d_hh
81.442200	81.442200	l_eyes
81.460101	81.460101	d_hh
81.550175	81.550175	d_hh
81.641483	81.641483	d_hh
81.759936	81.759936	d_bd
81.817806	81.817806	l_i
82.054835	82.054835	d_bd
82.136178	82.136178	l_can
82.285572	82.285572	d_bd
82.365119	82.365119	l_feel
82.564431	82.564431	d_bd
82.762188	82.762188	l_your
82.797636	82.797636	d_sn
82.969666	82.969666	l_but
83.223647	83.223647	l_ter
83.264046	83.264046	d_bd
83.348850	83.348850	l_flies
83.985592	83.985592	l_i
84.150143	84.150143	l_can
84.339735	84.339735	l_feel
84.515209	84.515209	d_hh
84.628727	84.628727	d_hh
84.668838	84.668838	l_your
84.722503	84.722503	d_sn
84.794040	84.794040	l_but
85.090948	85.090948	l_ter
85.324640	85.324640	d_hh
85.405742	85.405742	l_flies
85.441860	85.441860	d_hh
85.554144	85.554144	d_hh
85.662726	85.662726	d_hh
85.737993	85.737993	d_hh
85.837938	85.837938	d_bd
85.928012	85.928012	d_tm
86.041530	86.041530	d_tm
86.155048	86.155048	d_tm
86.288308	86.288308	d_tm
86.436374	86.436374	d_tm
86.572102	86.572102	d_tm
86.707830	86.707830	d_tm
86.863300	86.863300	d_tm
87.001495	87.001495	d_tm
87.129820	87.129820	d_tm
87.250741	87.250741	d_tm
87.384001	87.384001	d_bd
87.514793	87.514793	d_tm
87.625843	87.625843	d_tm
87.749232	87.749232	d_tm
87.882492	87.882492	d_tm
88.013284	88.013284	d_tm
88.156415	88.156415	d_tm
88.287207	88.287207	d_tm
88.432806	88.432806	d_tm
88.568534	88.568534	d_tm
88.691923	88.691923	d_tm
88.827651	88.827651	d_tm
88.975717	88.975717	d_tm
89.128719	89.128719	d_tm
89.273084	89.273084	d_bd
89.755535	89.755535	d_bd
89.912239	89.912239	d_bd
89.920173	89.920173	l_wan
90.281471	90.281471	l_lna
90.499680	90.499680	l_feel
90.557563	90.557563	d_clap
90.835937	90.835937	l_your
90.861099	90.861099	d_crunch
91.104228	91.104228	l_but
91.329591	91.329591	l_ter
91.396607	91.396607	d_bd
91.576418	91.576418	l_flies
91.710015	91.710015	d_bd
92.145194	92.145194	d_bd
92.145194	92.145194	l_wan
92.324054	92.324054	l_na
92.413331	92.413331	d_bd
92.578036	92.578036	l_feel
92.903561	92.903561	l_your
93.157543	93.157543	l_but
93.173407	93.173407	d_bd
93.339980	93.339980	l_ter
93.511686	93.511686	l_flies
93.847110	93.847110	d_bd
93.898933	93.898933	d_crunch
94.087616	94.087616	l_wan
94.345174	94.345174	l_na
94.524034	94.524034	l_feel
94.899641	94.899641	l_your
95.189394	95.189394	d_crunch
95.189394	95.189394	l_but
95.443376	95.443376	l_ter
95.453633	95.453633	d_bd
95.683048	95.683048	l_flies
95.737427	95.737427	d_bd
96.101581	96.101581	l_wan
96.208773	96.208773	d_bd
96.402066	96.402066	d_bd
96.402066	96.402066	l_na
96.627430	96.627430	l_feel
96.960110	96.960110	l_your
97.008333	97.008333	d_clap
97.217669	97.217669	l_but
97.242772	97.242772	d_bd
97.414415	97.414415	l_ter
97.664819	97.664819	l_flies
97.973234	97.973234	d_bd
98.212132	98.212132	l_wan
98.416032	98.416032	l_na
98.584161	98.584161	l_feel
98.659276	98.659276	d_clap
98.891247	98.891247	d_crunch
98.959767	98.959767	l_your
99.270984	99.270984	l_but
99.489193	99.489193	d_bd
99.489193	99.489193	l_ter
99.740163	99.740163	d_bd
99.757484	99.757484	l_flies
100.247561	100.247561	d_bd
100.247561	100.247561	l_wan
100.412112	100.412112	l_na
100.529851	100.529851	d_bd
100.623167	100.623167	l_feel
101.034545	101.034545	l_your
101.267717	101.267717	d_bd
101.956227	101.956227	d_bd
102.047535	102.047535	d_bd
102.690791	102.690791	l_wan
102.976967	102.976967	l_na
103.112901	103.112901	l_feel
103.343118	103.343118	d_crunch
103.562750	103.562750	d_bd
103.688831	103.688831	l_your
103.742898	103.742898	d_bd
104.300615	104.300615	d_bd
104.539990	104.539990	d_bd
104.651099	104.651099	l_feel
104.919389	104.919389	l_your
105.101826	105.101826	d_clap
105.101826	105.101826	l_but
105.376566	105.376566	d_bd
105.502473	105.502473	l_ter
105.820844	105.820844	l_flies
107.609905	107.609905	d_bd
107.861618	107.861618	d_bd
108.355174	108.355174	d_bd
108.611063	108.611063	d_bd
108.611063	108.611063	l_lies
109.371898	109.371898	d_bd
109.598371	109.598371	l_oh
109.984709	109.984709	l_i
110.057940	110.057940	d_bd
110.136909	110.136909	d_bd
110.227959	110.227959	l_wan
110.442592	110.442592	l_na
110.639338	110.639338	l_feel
111.065025	111.065025	l_your
111.283234	111.283234	l_but
111.462106	111.462106	d_crunch
111.558679	111.558679	l_ter
111.654592	111.654592	d_bd
111.669572	111.669572	l_flies
111.908773	111.908773	d_bd
112.414668	112.414668	d_bd
112.668849	112.668849	d_bd
113.204357	113.204357	d_clap
113.453602	113.453602	d_bd
114.181596	114.181596	d_bd
114.867639	114.867639	d_clap
115.264951	115.264951	d_crunch
115.711618	115.711618	d_bd
115.950993	115.950993	d_bd
116.397661	116.397661	d_bd
116.696262	116.696262	d_bd
116.756356	116.756356	l_lies
117.139117	117.139117	l_yes
117.476079	117.476079	d_bd
117.793745	117.793745	l_oh
118.112117	118.112117	l_i
118.243558	118.243558	d_bd
118.391139	118.391139	l_wan
118.605771	118.605771	l_na
118.813249	118.813249	l_feel
119.156660	119.156660	l_your
119.439259	119.439259	l_but
119.539141	119.539141	d_crunch
119.643160	119.643160	l_ter
119.761241	119.761241	d_bd
119.861369	119.861369	l_flies
120.015422	120.015422	d_bd
120.516381	120.516381	d_bd
120.758223	120.758223	d_bd
121.345554	121.345554	d_Clap
121.550380	121.550380	d_bd
